Index,DrugName,Prescribed_for,User_Rating,Count_of_Reviews
975,Ferrous sulfate,"['Iron Deficiency Anemia' 'Anemia Associated with Chronic Renal Failure'
 'Vitamin/Mineral Supplementation and Deficiency']",7.428571428571429,202
976,Fesoterodine,['Overactive Bladde' 'Urinary Incontinence'],4.818181818181818,262
977,Fetzima,['Depression' 'Major Depressive Disorde'],4.583333333333333,1677
978,Fexofenadine,['Urticaria' 'Allergic Rhinitis'],6.142857142857143,346
979,Fexofenadine / pseudoephedrine,['Allergic Rhinitis'],6.25,51
980,FiberCon,['Constipation'],9.0,7
981,Fidaxomicin,['Clostridial Infection'],1.0,0
982,Finacea,['Rosacea' 'Acne'],8.166666666666666,189
983,Finasteride,['Androgenetic Alopecia' 'Benign Prostatic Hyperplasia'],6.0,559
984,Fingolimod,['Multiple Sclerosis'],7.090909090909091,1392
985,Fioricet,['Headache'],8.84375,796
986,Fioricet with Codeine,['Headache'],9.6,91
987,Fiorinal,['Migraine' 'Pain' 'Headache'],8.555555555555555,192
988,Fiorinal with Codeine,['Headache'],9.666666666666666,135
989,Firazyr,['Hereditary Angioedema'],10.0,3
990,Flagyl,"['Bacterial Infection' 'Diverticulitis' 'Skin or Soft Tissue Infection'
 'Trichomoniasis' 'Clostridial Infection' 'Dental Abscess' 'Pneumonia']",7.138888888888889,1078
991,Flagyl ER,['Bacterial Vaginitis'],4.5,47
992,Flagyl IV,['Diverticulitis'],2.0,20
993,Flavoxate,['Overactive Bladde'],10.0,10
994,Flecainide,"['Atrial Fibrillation' 'Atrial Flutte' 'Supraventricular Tachycardia'
 'Wolff-Parkinson-White Syndrome']",8.333333333333334,1476
995,Flector Patch,['Pain'],8.157894736842104,380
996,Fleet Bisacodyl,['Constipation'],10.0,7
997,Fleet Enema,['Constipation' 'Bowel Preparation'],8.625,107
998,Fleet Phospho Soda,['Constipation'],10.0,23
999,Flexeril,['Sciatica' 'Muscle Spasm' 'Migraine' 'ibromyalgia'],6.533333333333333,1374
1000,Flolan,['Pulmonary Hypertension'],8.0,13
1001,Flomax,['Urinary Tract Stones' 'Benign Prostatic Hyperplasia' 'Overactive Bladde'],6.72972972972973,2560
1002,Flonase,['Rhinitis' 'Allergic Rhinitis'],5.428571428571429,497
1003,Flonase Sensimist,['Allergic Rhinitis'],3.0,2
1004,Florastor,['Diarrhea'],10.0,28
1005,Florinef,['Postural Orthostatic Tachycardia Syndrome'],7.0,7
1006,Florinef Acetate,"[""Addison's Disease""]",10.0,37
1007,Flovent,"['Asthma, Maintenance']",4.0,72
1008,Flovent HFA,"['Asthma, Maintenance']",3.0,15
1009,FluMist,['Influenza Prophylaxis'],1.0,8
1010,Fluconazole,"['Onychomycosis, Toenail' 'Vaginal Yeast Infection' 'Tinea Versicol'
 'Onychomycosis, Fingernail' 'Oral Thrush']",6.901639344262295,1518
1011,Fludrocortisone,['Postural Orthostatic Tachycardia Syndrome'],8.666666666666666,59
1012,Flunisolide,['Allergic Rhinitis' 'Asthma'],9.0,24
1013,Fluocinolone,['Atopic Dermatitis' 'Dermatitis'],10.0,21
1014,Fluocinolone / hydroquinone / tretinoin,['Melasma'],8.545454545454545,340
1015,Fluocinonide,['Psoriasis' 'Dermatitis'],7.6,56
1016,Fluoride,['Prevention of Dental Caries'],10.0,6
1017,Fluorometholone,['Eye Redness' 'Steroid Responsive Inflammatory Conditions'],7.5,28
1018,Fluoroplex,['Keratosis'],10.0,31
1019,Fluorouracil,['Actinic Keratosis' 'Basal Cell Carcinoma' 'Keratosis' 'Skin Cance'],7.653846153846154,1443
1020,Fluoxetine,"['Major Depressive Disorde' 'Panic Disorde' 'Anxiety and Stress'
 'Depression' 'Premenstrual Dysphoric Disorde'
 'Obsessive Compulsive Disorde' 'Bulimia' 'Borderline Personality Disorde'
 'Hot Flashes' 'Schizoaffective Disorde']",7.721311475409836,12383
1021,Fluoxetine / olanzapine,['Bipolar Disorde' 'Depression'],8.181818181818182,325
1022,Fluphenazine,['Psychosis'],8.5,36
1023,Flurandrenolide,['Atopic Dermatitis' 'Psoriasis'],10.0,8
1024,Flurazepam,['Insomnia'],8.0,288
1025,Flurbiprofen,['Pain'],2.0,0
1026,Fluticasone,"['Rhinitis' 'Nasal Polyps' 'Allergic Rhinitis' 'Atopic Dermatitis'
 'Asthma, Maintenance']",6.470588235294118,780
1027,Fluticasone / salmeterol,"['Asthma, Maintenance' 'COPD, Maintenance']",7.238095238095238,432
1028,Fluticasone / vilanterol,"['COPD' 'Asthma' 'Asthma, Maintenance']",6.615384615384615,231
1029,Fluvoxamine,"['Obsessive Compulsive Disorde' 'Anxiety and Stress' 'Depression'
 'Post Traumatic Stress Disorde' 'Social Anxiety Disorde']",6.303030303030303,1015
1030,Focalin,['ADHD'],6.846153846153846,488
1031,Focalin XR,['ADHD' 'Auditory Processing Disorde'],8.727272727272727,406
1032,Follicle stimulating hormone,['llicle Stimulation'],10.0,5
1033,Foradil Aerolizer,"['Asthma, Maintenance']",7.0,45
1034,Forfivo XL,['Depression'],10.0,41
1035,Formoterol,['moterol)' 'Bronchospasm Prophylaxis' 'mist ('],7.5,37
1036,Formoterol / mometasone,['moterol / mometasone)'],7.428571428571429,251
1037,Forteo,['Osteoporosis' 'Hypoparathyroidism'],7.625,494
1038,Fortesta,"['Hypogonadism, Male']",6.375,252
1039,Fosamax,['Prevention of Osteoporosis'],1.0,57
1040,Fosinopril,['High Blood Pressure'],9.0,24
1041,Fosrenol,['Hyperphosphatemia of Renal Failure'],9.0,5
1042,FreshKote,['Eye Redness'],10.0,20
1043,Frova,['Migraine'],9.88888888888889,101
1044,Frovatriptan,['Migraine'],9.583333333333334,96
1045,Fulvestrant,"['Breast Cancer, Metastatic']",7.0,210
1046,Fulvicin U / F,['Tinea Cruris'],10.0,10
1047,Furadantin,['Bladder Infection'],10.0,24
1048,Furosemide,['Edema' 'Heart Failure' 'Pulmonary Edema' 'High Blood Pressure'],7.6875,779
1049,Fycompa,['Epilepsy' 'Seizures'],5.6,74
1050,Gabapentin,"['Bipolar Disorde' 'ibromyalgia' 'Pain' 'Anxiety' 'Peripheral Neuropathy'
 'Migraine' 'Diabetic Peripheral Neuropathy' 'Restless Legs Syndrome'
 'Occipital Neuralgia' 'Postherpetic Neuralgia' 'Insomnia'
 'Neuropathic Pain' 'Hot Flashes' 'Alcohol Withdrawal' 'Hiccups'
 'Epilepsy' 'Reflex Sympathetic Dystrophy Syndrome' 'Spondylolisthesis'
 'Vulvodynia' 'Cough' 'Trigeminal Neuralgia' 'Pruritus'
 'Periodic Limb Movement Disorde' 'Nausea/Vomiting, Chemotherapy Induced'
 'Benign Essential Trem']",7.375342465753425,20598
1051,Gabapentin enacarbil,['Restless Legs Syndrome' 'Postherpetic Neuralgia'],6.666666666666667,140
1052,Gabarone,['Peripheral Neuropathy'],6.5,58
1053,Gabitril,['Seizures'],3.0,0
1054,Gadoxetate disodium,['Liver Magnetic Resonance Imaging'],10.0,2
1055,Galantamine,"[""Alzheimer's Disease""]",10.0,18
1056,Gamunex,['Chronic Inflammatory Demyelinating Polyradiculoneuropathy'],6.0,5
1057,Gamunex-C,['Primary Immunodeficiency Syndrome'],10.0,0
1058,Gardasil,['Human Papillomavirus Prophylaxis'],5.5,33
1059,Garlic,['Bacterial Infection'],10.0,12
1060,Gas-X,['Gas'],10.0,68
1061,Gatifloxacin,['Ophthalmic Surgery'],10.0,5
1062,GaviLyte-C,['Bowel Preparation'],9.0,4
1063,GaviLyte-G,"['Bowel Preparation' 'Constipation, Chronic']",8.0,87
1064,GaviLyte-N,['Bowel Preparation'],2.6666666666666665,17
1065,Gefitinib,['Non-Small Cell Lung Cance'],9.5,60
1066,Gelnique,['Overactive Bladde'],5.0,42
1067,Gemfibrozil,['High Cholesterol'],6.0,103
1068,Gemifloxacin,['Strep Throat'],9.0,7
1069,GenTeal,['Eye Redness'],10.0,6
1070,Generess Fe,['Birth Control'],7.208333333333333,231
1071,Generlac,"['Constipation, Chronic']",10.0,69
1072,Gentamicin,['Skin and Structure Infection'],10.0,0
1073,Genvoya,['HIV Infection'],7.916666666666667,100
1074,Geodon,['Bipolar Disorde' 'Schizophrenia' 'Schizoaffective Disorde' 'Autism'],5.305084745762712,1093
1075,Gianvi,"['Birth Control' 'Acne' 'Premenstrual Dysphoric Disorde'
 'Menstrual Disorders']",6.0,193
1076,Gildess Fe 1 / 20,['Birth Control' 'Acne' 'Menstrual Disorders'],4.862745098039215,327
1077,Gildess Fe 1.5 / 30,['Birth Control' 'Acne'],6.222222222222222,104
1078,Gilenya,['Multiple Sclerosis'],6.176470588235294,903
1079,Ginger,['Nausea/Vomiting'],10.0,3
1080,Ginseng,['Herbal Supplementation'],8.0,27
1081,Glatiramer,['Multiple Sclerosis'],7.851851851851852,981
1082,Gleevec,"['Chronic Myelogenous Leukemia' 'Myeloproliferative Disorders'
 'Gastrointestinal Stromal Tum']",9.666666666666666,134
1083,Glimepiride,"['Diabetes, Type 2']",7.0,252
1084,Glimepiride / rosiglitazone,"['Diabetes, Type 2']",10.0,1
1085,GlipiZIDE XL,"['Diabetes, Type 2']",3.0,54
1086,Glipizide,"['Diabetes, Type 2']",6.714285714285714,331
1087,Glucophage,"['Diabetes, Type 2' 'Insulin Resistance Syndrome'
 'Polycystic Ovary Syndrome']",5.666666666666667,607
1088,Glucophage XR,"['Insulin Resistance Syndrome' 'Diabetes, Type 2']",8.5,120
1089,Glucose,['Dietary Supplementation'],10.0,2
1090,Glucotrol,"['Diabetes, Type 2']",8.0,180
1091,Glyburide,"['Diabetes, Type 2']",9.0,159
1092,Glyburide / metformin,['min)'],8.0,16
1093,Glycerin,['Constipation'],9.333333333333334,34
1094,Glyxambi,"['Diabetes, Type 2']",9.0,17
1095,GoLYTELY,['Bowel Preparation'],6.1,219
1096,Gold sodium thiomalate,['Rheumatoid Arthritis'],10.0,1
1097,Golimumab,"['Spondyloarthritis' 'Rheumatoid Arthritis' 'Ankylosing Spondylitis'
 'Psoriatic Arthritis' 'Ulcerative Colitis']",6.823529411764706,277
1098,Gonal-f,['llicle Stimulation'],10.0,5
1099,Goody's Extra-Strength Headache Powders,['Migraine'],9.5,16
1100,Goserelin,"['Endometriosis' 'Breast Cancer, Palliative']",7.111111111111111,205
1101,Gralise,['Postherpetic Neuralgia'],8.0,53
1102,Granulex,['Dermatologic Lesion'],10.0,1
1103,Gris-PEG,['Tinea Cruris'],6.0,0
1104,Griseofulvin,['Dermatophytosis'],10.0,14
1105,Guaifenesin,['ibromyalgia' 'Cough' 'Bronchitis'],7.341463414634147,2509
1106,Guaifenesin / hydrocodone,['Cough'],7.0,7
1107,Guaifenesin / phenylephrine,['Sinus Symptoms'],10.0,25
1108,Guaifenesin / pseudoephedrine,['Cough and Nasal Congestion'],6.055555555555555,400
1109,Guanfacine,"['ADHD' ""Tourette's Syndrome"" 'High Blood Pressure']",5.409090909090909,1658
1110,Guarana,['Herbal Supplementation'],10.0,4
1111,Gynazole-1,['Vaginal Yeast Infection'],7.0,6
1112,H.P. Acthar Gel,['Polymyositis/Dermatomyositis'],3.0,3
1113,Habitrol,['Smoking Cessation'],7.0,18
1114,Halaven,"['Breast Cancer, Metastatic']",8.0,24
1115,Halcion,['Insomnia'],9.0,243
1116,Haldol,"['Psychosis' 'Nausea/Vomiting' ""Tourette's Syndrome""]",7.857142857142857,170
1117,HalfLytely and Bisacodyl,['Bowel Preparation'],6.333333333333333,44
1118,Halfan,['Malaria'],10.0,0
1119,Halobetasol,['Psoriasis' 'Eczema' 'Dermatitis'],9.428571428571429,68
1120,Halofantrine,['Malaria'],10.0,0
1121,Haloperidol,"['ICU Agitation' 'Mania' 'Psychosis' 'Nausea/Vomiting' 'Dementia'
 ""Tourette's Syndrome""]",4.5,240
1122,Harvoni,['Hepatitis C'],8.957142857142857,2056
1123,Heme iron polypeptide,['Iron Deficiency Anemia'],3.0,0
1124,Herceptin,"['Breast Cancer, Adjuvant']",9.0,6
1125,Hetlioz,['Insomnia'],10.0,8
1126,Hexachlorophene,"['Skin Disinfection, Preoperative' 'Acne']",5.5,0
1127,Hiprex,['Urinary Tract Infection' 'Bladder Infection'],9.5,185
1128,Histrelin,['Precocious Puberty'],9.0,13
1129,Hizentra,['Primary Immunodeficiency Syndrome'],6.6,27
1130,Homatropine / hydrocodone,['Cough'],8.692307692307692,181
1131,Horizant,['Restless Legs Syndrome' 'Postherpetic Neuralgia'],9.75,152
1132,Humalog,"['Diabetes, Type 1']",10.0,0
1133,Humalog KwikPen,"['Diabetes, Type 2']",7.5,4
1134,Human papillomavirus vaccine,['Human Papillomavirus Prophylaxis'],4.666666666666667,52
1135,Humira,"['Psoriatic Arthritis' 'Rheumatoid Arthritis' 'Psoriasis'
 'Plaque Psoriasis' ""Crohn's Disease, Maintenance""
 'Ankylosing Spondylitis' 'Ulcerative Colitis' ""Crohn's Disease""
 'Hidradenitis Suppurativa' 'Juvenile Idiopathic Arthritis']",7.271604938271605,2822
1136,Humulin N,"['Diabetes, Type 1']",10.0,6
1137,Humulin R U-500 (Concentrated),"['Diabetes, Type 2' 'Diabetes, Type 1']",10.0,1
1138,Hyaluronan,['Osteoarthritis'],6.857142857142857,1109
1139,Hycodan,['Cough'],9.4,149
1140,Hydralazine,['High Blood Pressure'],1.7142857142857142,202
1141,Hydrea,"['Anemia, Sickle Cell']",6.0,68
1142,Hydrochlorothiazide,['High Blood Pressure' 'Diabetes Insipidus' 'Edema'],6.035714285714286,1537
1143,Hydrochlorothiazide / irbesartan,['High Blood Pressure'],9.0,15
1144,Hydrochlorothiazide / lisinopril,['High Blood Pressure'],6.75,351
1145,Hydrochlorothiazide / losartan,['High Blood Pressure'],4.636363636363637,353
1146,Hydrochlorothiazide / olmesartan,['High Blood Pressure'],5.142857142857143,119
1147,Hydrochlorothiazide / telmisartan,['High Blood Pressure'],6.0,22
1148,Hydrochlorothiazide / triamterene,['Edema' 'High Blood Pressure'],7.25,222
1149,Hydrochlorothiazide / valsartan,['High Blood Pressure'],7.5,80
1150,Hydrocodone,['Pain'],6.25,892
1151,Hydrocodone / ibuprofen,['Pain'],8.35,264
1152,Hydrocodone / pseudoephedrine,['Cough and Nasal Congestion'],10.0,2
1153,Hydrocortisone,"['Hemorrhoids' 'Eczema' 'Pruritus' 'Anal Itching'
 'Adrenocortical Insufficiency' 'Skin Rash' 'Psoriasis']",8.11111111111111,124
1154,Hydrocortisone / neomycin / polymyxin b,['Otitis Externa' 'Otitis Media'],1.0,2
1155,Hydrocortisone / pramoxine,['Hemorrhoids' 'Psoriasis'],9.333333333333334,109
1156,Hydromet,['Cough'],5.0,47
1157,Hydromorphone,['Chronic Pain' 'Pain'],8.833333333333334,2457
1158,Hydroquinone,['Dermatological Disorders'],9.0,73
1159,Hydroxocobalamin,['Vitamin B12 Deficiency'],1.0,0
1160,Hydroxyamphetamine / tropicamide,['Pupillary Dilation'],2.0,0
1161,Hydroxychloroquine,"['Rheumatoid Arthritis' ""Sjogren's Syndrome""
 'Systemic Lupus Erythematosus'
 'Undifferentiated Connective Tissue Disease']",7.309523809523809,2865
1162,Hydroxyprogesterone,['Premature Lab'],7.5625,158
1163,Hydroxyurea,"['Thrombocythemia' 'Anemia, Sickle Cell' 'Chronic Myelogenous Leukemia']",8.0,30
1164,Hydroxyzine,"['Anxiety' 'Sedation' 'Pain' 'Allergic Urticaria' 'Pruritus' 'Allergies'
 'Nausea/Vomiting']",6.414965986394558,5468
1165,Hylan g-f 20,['Osteoarthritis'],6.136363636363637,588
1166,Hylenex,['Hypodermoclysis'],10.0,4
1167,Hyoscyamine,"['Irritable Bowel Syndrome' 'Urinary Incontinence' ""Crohn's Disease""]",8.944444444444445,432
1168,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,['Urinary Tract Infection'],7.0,24
1169,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,['Urinary Tract Infection'],8.666666666666666,269
1170,Hyosyne,['Irritable Bowel Syndrome'],7.0,23
1171,Hypercare,['Hyperhidrosis'],8.625,450
1172,Hysingla ER,['Pain'],4.173913043478261,741
1173,Hytrin,['High Blood Pressure' 'Benign Prostatic Hyperplasia'],8.0,167
1174,Hyzaar,['High Blood Pressure'],3.0,58
1175,Hyzine,['Anxiety'],1.0,42
1176,Ibandronate,['Osteoporosis' 'Prevention of Osteoporosis'],6.8,224
1177,Ibrance,"['Breast Cancer, Metastatic']",5.0,110
1178,Ibrutinib,['Chronic Lymphocytic Leukemia' 'Mantle Cell Lymphoma'],8.333333333333334,65
1179,Ibuprofen,"['Period Pain' 'Muscle Pain' 'Pain' 'Headache' 'Sciatica' 'eve'
 'Gout, Acute' 'Back Pain']",8.210526315789474,259
1180,Ibuprofen / pseudoephedrine,['Sinus Symptoms'],5.5,3
1181,Icatibant,['Hereditary Angioedema'],10.0,8
1182,Icosapent,['Hypertriglyceridemia'],8.8,102
1183,Ilevro,['Postoperative Increased Intraocular Pressure'],9.0,5
1184,Iloperidone,['Schizophrenia' 'Psychosis'],6.2,103
1185,Imatinib,['Chronic Myelogenous Leukemia' 'Gastrointestinal Stromal Tum'],9.5,330
1186,Imbruvica,['Chronic Lymphocytic Leukemia' 'Mantle Cell Lymphoma'],8.0,45
1187,Imdur,['Angina Pectoris Prophylaxis' 'Angina'],8.0,112
1188,Imipramine,['Pain' 'Depression' 'Panic Disorde'],6.833333333333333,161
1189,Imiquimod,"['Human Papilloma Virus' 'Keratosis' 'Basal Cell Carcinoma'
 'Condylomata Acuminata']",7.433333333333334,902
1190,Imitrex,['Migraine' 'Cluster Headaches'],7.4,456
1191,Imitrex Nasal,['Migraine'],10.0,9
1192,Imitrex Statdose,['Migraine'],9.333333333333334,9
1193,Immune globulin intravenous,['Primary Immunodeficiency Syndrome'],10.0,7
1194,Immune globulin intravenous and subcutaneous,['Primary Immunodeficiency Syndrome'],7.0,3
1195,Immune globulin subcutaneous,['Primary Immunodeficiency Syndrome'],8.25,23
1196,Imodium,"['Diarrhea' 'Diarrhea, Chronic' 'Diarrhea, Acute']",7.8,71
1197,Imodium A-D,"['Diarrhea' 'Diarrhea, Chronic' 'Diarrhea, Acute']",10.0,77
1198,Implanon,['Birth Control'],6.453865336658354,3737
1199,Imuran,"['Myasthenia Gravis' 'Eczema' 'Ulcerative Colitis'
 'Systemic Lupus Erythematosus' ""Crohn's Disease, Acute""
 'Autoimmune Hepatitis' ""Crohn's Disease, Maintenance""]",6.0,375
1200,Inapsine,['Nausea/Vomiting'],1.0,3
1201,Incivek,['Hepatitis C'],10.0,34
1202,Incruse Ellipta,['COPD'],2.0,17
1203,Inderal,"['Migraine Prevention' 'Ventricular Tachycardia' 'Performance Anxiety'
 'Benign Essential Trem' 'Thyrotoxicosis']",7.1875,623
1204,Inderal LA,['Mitral Valve Prolapse' 'Migraine Prevention'],7.25,162
1205,Indocin,"['Sciatica' 'Pain' 'Gout, Acute' 'Osteoarthritis']",9.0,143
1206,Indocin SR,['Ankylosing Spondylitis' 'Pain' 'Tendonitis'],7.0,35
1207,Indomethacin,"['Cluster Headaches' 'Gout, Acute' 'Pain' 'Ankylosing Spondylitis'
 'Sciatica' 'Back Pain' 'Bursitis' 'Rheumatoid Arthritis' 'Tendonitis']",7.771428571428571,897
1208,Infliximab,"['Ulcerative Colitis' 'Psoriatic Arthritis' 'Ankylosing Spondylitis'
 'Spondyloarthritis' ""Crohn's Disease, Maintenance"" 'Rheumatoid Arthritis'
 'Uveitis' ""Crohn's Disease""]",7.9,691
1209,"Influenza virus vaccine, inactivated",['Influenza Prophylaxis'],9.0,2
1210,"Influenza virus vaccine, live, trivalent",['Influenza Prophylaxis'],1.0,8
1211,Inova 4 / 1,['Acne'],8.0,0
1212,Insulin aspart,"['Diabetes, Type 2' 'Diabetes, Type 1']",4.333333333333333,37
1213,Insulin aspart / insulin degludec,"['Diabetes, Type 2']",8.0,0
1214,Insulin degludec,"['Diabetes, Type 2' 'Diabetes, Type 1']",5.0,150
1215,Insulin detemir,"['Diabetes, Type 2']",6.833333333333333,115
1216,Insulin glargine,"['Diabetes, Type 1' 'Diabetes, Type 2']",4.909090909090909,148
1217,Insulin glulisine,"['Diabetes, Type 2']",9.5,2
1218,"Insulin inhalation, rapid acting","['Diabetes, Type 1' 'Diabetes, Type 2']",8.294117647058824,655
1219,Insulin isophane,"['Diabetes, Type 2']",10.0,46
1220,Insulin isophane / insulin regular,"['Diabetes, Type 2']",3.0,0
1221,Insulin lispro,"['Diabetes, Type 2']",2.0,2
1222,Insulin regular,"['Diabetes, Type 2' 'Diabetes, Type 1']",10.0,0
1223,Intal,"['Asthma, Maintenance']",10.0,3
1224,Intelence,['HIV Infection'],8.0,3
1225,Interferon alfa-2b,['Hepatitis C'],1.0,2
1226,Interferon beta-1a,['Multiple Sclerosis'],7.083333333333333,214
1227,Interferon beta-1b,['Multiple Sclerosis'],7.0,24
1228,Intron A,['Hepatitis C'],1.0,2
1229,Intuniv,['ADHD'],6.56,1844
1230,Invega,['Schizophrenia' 'Schizoaffective Disorde' 'Bipolar Disorde' 'Depression'],7.0,597
1231,Invega Sustenna,['Schizoaffective Disorde' 'Schizophrenia'],5.875,108
1232,Invega Trinza,['Schizophrenia'],9.333333333333334,33
1233,Invokana,"['Diabetes, Type 2']",6.520833333333333,1854
1234,Iophen-C NR,['Cough'],8.0,39
1235,Ipratropium,['Rhinorrhea'],10.0,26
1236,Irbesartan,['High Blood Pressure'],4.461538461538462,653
1237,Iressa,['Non-Small Cell Lung Cance'],9.666666666666666,159
1238,Iron polysaccharide,['Iron Deficiency Anemia'],8.5,19
1239,Iron sucrose,['Iron Deficiency Anemia'],8.0,6
1240,Isentress,['HIV Infection'],10.0,9
1241,Isoniazid,"['Tuberculosis, Latent']",7.5,23
1242,Isoproterenol,"['Asthma, acute']",10.0,3
1243,Isosorbide mononitrate,['Angina Pectoris Prophylaxis' 'Angina'],5.090909090909091,241
1244,Isotretinoin,['Acne' 'Rosacea'],8.275449101796408,2717
1245,Itraconazole,"['Coccidioidomycosis' 'Onychomycosis, Toenail' 'Histoplasmosis']",7.75,75
1246,Ivacaftor,['Cystic Fibrosis'],10.0,0
1247,Ivermectin,['Rosacea' 'Head Lice' 'Strongyloidiasis'],7.823529411764706,426
1248,Ixekizumab,['Plaque Psoriasis'],8.5,114
1249,Jakafi,['Myelofibrosis'],8.0,1
1250,Jalyn,['Benign Prostatic Hyperplasia'],6.0,221
1251,Janumet,"['Diabetes, Type 2']",5.75,390
1252,Januvia,"['Diabetes, Type 2']",6.538461538461538,768
1253,Jardiance,"['Diabetes, Type 2']",7.833333333333333,438
1254,Jencycla,['Birth Control'],8.0,13
1255,Jentadueto,"['Diabetes, Type 2']",9.5,9
1256,Jolessa,['Birth Control' 'Abnormal Uterine Bleeding' 'Endometriosis'],6.333333333333333,128
1257,Jolivette,['Birth Control' 'Endometriosis'],4.368421052631579,302
1258,Jublia,"['Onychomycosis, Toenail']",5.5,300
1259,Junel 1 / 20,['Birth Control'],3.5,1
1260,Junel Fe 1 / 20,"['Birth Control' 'Menstrual Disorders' 'Acne' 'Abnormal Uterine Bleeding'
 'Polycystic Ovary Syndrome' 'Endometriosis']",4.092307692307692,463
1261,Junel Fe 1.5 / 30,['Birth Control' 'Acne' 'Abnormal Uterine Bleeding'],3.75,43
1262,Junel Fe 24,['Birth Control'],7.0,0
1263,Kadian,['Pain' 'Chronic Pain'],7.818181818181818,361
1264,Kalbitor,['Hereditary Angioedema'],10.0,1
1265,Kaletra,['HIV Infection'],10.0,4
1266,Kalydeco,['Cystic Fibrosis'],10.0,0
1267,Kapidex,['GERD' 'Erosive Esophagitis'],6.166666666666667,89
1268,Kapvay,['ADHD'],6.2,333
1269,Kariva,['Birth Control' 'Polycystic Ovary Syndrome'],6.190476190476191,155
1270,Kava,['Anxiety'],9.0,47
1271,Keflex,"['Bacterial Infection' 'Bladder Infection' 'Skin or Soft Tissue Infection'
 'Upper Respiratory Tract Infection' 'Kidney Infections']",8.266666666666667,746
1272,Kemadrin,['Parkinsonism'],10.0,8
1273,Kenalog,['Psoriasis' 'Dermatitis'],7.0,41
1274,Kenalog-10,['Alopecia'],5.5,9
1275,Kenalog-40,"['Allergic Rhinitis' 'Rheumatoid Arthritis' 'Osteoarthritis' 'Dermatitis'
 'Sarcoidosis']",9.333333333333334,83
1276,Keppra,['Seizures' 'Bipolar Disorde' 'Epilepsy' 'New Daily Persistent Headache'],5.555555555555555,1316
1277,Keppra XR,['Epilepsy'],5.666666666666667,31
1278,Kerafoam,['Dry Skin'],10.0,21
